k,p_k,horizon_N,defects,rho_N,wall_time_s
4598,44179,1952667721,0,0.0,5.0670270919799805
4599,44189,1953728401,0,0.0,4.989625453948975
4600,44201,1953905209,0,0.0,4.719241142272949
4601,44203,1954258849,0,0.0,5.079631567001343
4602,44207,1955496841,0,0.0,5.0812623500823975
4603,44221,1957974001,0,0.0,5.029636383056641
4604,44249,1958682049,0,0.0,5.035088062286377
4605,44257,1959213169,0,0.0,5.037012815475464
4606,44263,1959567289,0,0.0,5.031222343444824
4607,44267,1959744361,0,0.0,5.033933401107788
4608,44269,1960098529,0,0.0,5.044937372207642
4609,44273,1960629841,0,0.0,5.076362371444702
4610,44279,1960806961,0,0.0,5.088504791259766
4611,44281,1961869849,0,0.0,5.087637662887573
4612,44293,1967011201,0,0.0,4.853585720062256
4613,44351,1967543449,0,0.0,5.038665056228638
4614,44357,1968785641,0,0.0,5.036945581436157
4615,44371,1969673161,0,0.0,5.110605478286743
4616,44381,1969850689,0,0.0,5.099341154098511
4617,44383,1970383321,0,0.0,5.046006679534912
4618,44389,1972869889,0,0.0,5.067084789276123
4619,44417,1975713601,0,0.0,5.053984880447388
4620,44449,1976069209,0,0.0,5.068184852600098
4621,44453,1978737289,0,0.0,5.084575414657593
4622,44483,1979449081,0,0.0,5.07319712638855
4623,44491,1979983009,0,0.0,5.090028524398804
4624,44497,1980339001,0,0.0,4.769899368286133
4625,44501,1980873049,0,0.0,5.233219146728516
4626,44507,1981941361,0,0.0,5.081759214401245
4627,44519,1983009961,0,0.0,5.109997272491455
4628,44531,1983188089,0,0.0,5.161083698272705
4629,44533,1983544369,0,0.0,5.097744703292847
4630,44537,1984078849,0,0.0,4.801199197769165
4631,44543,1984613401,0,0.0,5.070629835128784
4632,44549,1985860969,0,0.0,5.092421531677246
4633,44563,1987287241,0,0.0,5.0909202098846436
4634,44579,1988000569,0,0.0,5.04785418510437
4635,44587,1990676689,0,0.0,5.113734245300293
4636,44617,1991033641,0,0.0,5.111892461776733
4637,44621,1991212129,0,0.0,4.750303506851196
4638,44623,1992104689,0,0.0,5.1718738079071045
4639,44633,1992818881,0,0.0,5.158183813095093
4640,44641,1993354609,0,0.0,5.568024635314941
4641,44647,1993711801,0,0.0,5.193763971328735
4642,44651,1994247649,0,0.0,5.155064582824707
4643,44657,1996570489,0,0.0,5.158890008926392
4644,44683,1996927969,0,0.0,5.180336236953735
4645,44687,1998000601,0,0.0,5.147930860519409
4646,44699,1998179401,0,0.0,5.21509861946106
4647,44701,1999073521,0,0.0,5.127871751785278
4648,44711,2000683441,0,0.0,5.1785664558410645
4649,44729,2001757081,0,0.0,4.867465496063232
4650,44741,2002831009,0,0.0,5.181729793548584
4651,44753,2004442441,0,0.0,5.140198230743408
4652,44771,2004621529,0,0.0,5.135747909545898
4653,44773,2004979729,0,0.0,5.14852499961853
4654,44777,2006054521,0,0.0,5.127946615219116
4655,44789,2006771209,0,0.0,5.167962074279785
4656,44797,2007846481,0,0.0,5.110886335372925
4657,44809,2008742761,0,0.0,5.207033634185791
4658,44819,2010535921,0,0.0,5.177657127380371
4659,44839,2010894649,0,0.0,5.190404415130615
4660,44843,2011612201,0,0.0,5.13593316078186
4661,44851,2013047689,0,0.0,4.841424226760864
4662,44867,2014124641,0,0.0,5.242043972015381
4663,44879,2014842769,0,0.0,5.186803102493286
4664,44887,2015381449,0,0.0,5.479085922241211
4665,44893,2016818281,0,0.0,5.212361097335815
4666,44909,2017536889,0,0.0,5.181530237197876
4667,44917,2018435329,0,0.0,5.234946012496948
4668,44927,2019513721,0,0.0,5.200889587402344
4669,44939,2020772209,0,0.0,5.234798192977905
4670,44953,2021311681,0,0.0,5.195172071456909
4671,44959,2021671369,0,0.0,5.241689920425415
4672,44963,2022390841,0,0.0,5.231605291366577
4673,44971,2023470289,0,0.0,4.787734031677246
4674,44983,2023830169,0,0.0,5.306148290634155
4675,44987,2025630049,0,0.0,5.4914491176605225
4676,45007,2026170169,0,0.0,5.292297601699829
4677,45013,2029772809,0,0.0,5.458400726318359
4678,45053,2030493721,0,0.0,5.275992393493652
4679,45061,2031935929,0,0.0,5.262529611587524
4680,45077,2032476889,0,0.0,5.220990419387817
4681,45083,2035724161,0,0.0,5.22967529296875
4682,45119,2035904641,0,0.0,5.210370779037476
4683,45121,2036446129,0,0.0,5.26211142539978
4684,45127,2036807161,0,0.0,5.216971158981323
4685,45131,2037348769,0,0.0,4.862517595291138
4686,45137,2037529321,0,0.0,5.35703444480896
4687,45139,2039515921,0,0.0,5.312308073043823
4688,45161,2041142041,0,0.0,5.60107159614563
4689,45179,2041322761,0,0.0,5.298594951629639
4690,45181,2042226481,0,0.0,5.298091888427734
4691,45191,2042768809,0,0.0,5.32587742805481
4692,45197,2046024289,0,0.0,5.362325668334961
4693,45233,2047291009,0,0.0,5.348545551300049
4694,45247,2048377081,0,0.0,5.2896952629089355
4695,45259,2048739169,0,0.0,5.339038133621216
4696,45263,2050368961,0,0.0,5.2942376136779785
4697,45281,2051093521,0,0.0,4.934684753417969
4698,45289,2051455849,0,0.0,5.375335693359375
4699,45293,2052724249,0,0.0,5.361695289611816
4700,45307,2053630489,0,0.0,5.431003570556641
4701,45317,2053811761,0,0.0,5.3605430126190186
4702,45319,2054718241,0,0.0,5.355404615402222
4703,45329,2055443569,0,0.0,5.361037015914917
4704,45337,2055806281,0,0.0,5.371169090270996
4705,45341,2055987649,0,0.0,5.362886428833008
4706,45343,2057620321,0,0.0,5.299518823623657
4707,45361,2059072129,0,0.0,5.533748626708984
4708,45377,2060161321,0,0.0,5.300886631011963
4709,45389,2061432409,0,0.0,4.865952253341675
4710,45403,2062340569,0,0.0,5.7852864265441895
4711,45413,2063612329,0,0.0,5.415780067443848
4712,45427,2064157489,0,0.0,5.5126190185546875
4713,45433,2064702721,0,0.0,5.388505697250366
4714,45439,2068521361,0,0.0,5.381793022155762
4715,45481,2069431081,0,0.0,5.420247554779053
4716,45491,2069977009,0,0.0,5.385488033294678
4717,45497,2070523009,0,0.0,5.478079319000244
4718,45503,2072343529,0,0.0,5.390821218490601
4719,45523,2073254089,0,0.0,4.871560573577881
4720,45533,2073982681,0,0.0,5.535227298736572
4721,45541,2075075809,0,0.0,5.4131035804748535
4722,45553,2075440249,0,0.0,5.539312124252319
4723,45557,2076533761,0,0.0,5.478132247924805
4724,45569,2078174569,0,0.0,5.522221565246582
4725,45587,2078356921,0,0.0,5.349515438079834
4726,45589,2079268801,0,0.0,5.040074348449707
4727,45599,2080545769,0,0.0,5.375558137893677
4728,45613,2082188161,0,0.0,5.321157932281494
4729,45631,2083100881,0,0.0,5.345560312271118
4730,45641,2084744281,0,0.0,5.334706544876099
4731,45659,2085474889,0,0.0,5.354989767074585
4732,45667,2086022929,0,0.0,5.756005525588989
4733,45673,2086388329,0,0.0,5.407011270523071
4734,45677,2087667481,0,0.0,5.026730060577393
4735,45691,2088215809,0,0.0,5.42103910446167
4736,45697,2089129849,0,0.0,5.366981506347656
4737,45707,2091873169,0,0.0,5.686295032501221
4738,45737,2093154001,0,0.0,5.747367858886719
4739,45751,2093703049,0,0.0,5.409971475601196
4740,45757,2094252169,0,0.0,5.526514530181885
4741,45763,2094618289,0,0.0,5.522320985794067
4742,45767,2095716841,0,0.0,5.460287809371948
4743,45779,2099197489,0,0.0,5.444437503814697
4744,45817,2099564041,0,0.0,5.525713205337524
4745,45821,2099747329,0,0.0,5.8460001945495605
4746,45823,2100113929,0,0.0,4.962461233139038
4747,45827,2100663889,0,0.0,5.5131995677948
4748,45833,2101397281,0,0.0,5.452330112457275
4749,45841,2102497609,0,0.0,5.44404149055481
4750,45853,2103414769,0,0.0,5.4442055225372314
4751,45863,2103965161,0,0.0,5.5057213306427
4752,45869,2105616769,0,0.0,5.524421215057373
4753,45887,2106167449,0,0.0,5.498875617980957
4754,45893,2110759249,0,0.0,5.507689952850342
4755,45943,2111310601,0,0.0,5.416610479354858
4756,45949,2111678209,0,0.0,5.798028230667114
4757,45953,2112229681,0,0.0,5.509695768356323
4758,45959,2113332841,0,0.0,5.016271114349365
4759,45971,2114068441,0,0.0,5.76220965385437
4760,45979,2114988121,0,0.0,5.491170406341553
4761,45989,2117932441,0,0.0,5.510647773742676
4762,46021,2118484729,0,0.0,5.559167385101318
4763,46027,2120510401,0,0.0,5.47865104675293
4764,46049,2120694601,0,0.0,5.541359901428223
4765,46051,2121615721,0,0.0,5.594091176986694
4766,46061,2122721329,0,0.0,5.542436361312866
4767,46073,2124380281,0,0.0,5.533793210983276
4768,46091,2124564649,0,0.0,5.5328168869018555
4769,46093,2125117801,0,0.0,5.833406686782837
4770,46099,2125486609,0,0.0,4.931899070739746
4771,46103,2128253689,0,0.0,5.503848075866699
4772,46133,2128991881,0,0.0,5.4778828620910645
4773,46141,2129545609,0,0.0,5.469716548919678
4774,46147,2130099409,0,0.0,5.491206169128418
4775,46153,2131761241,0,0.0,5.5909106731414795
4776,46171,2132684761,0,0.0,5.708911895751953
4777,46181,2132869489,0,0.0,5.472602605819702
4778,46183,2133238969,0,0.0,5.5239317417144775
4779,46187,2134347601,0,0.0,5.473863840103149
4780,46199,2136195961,0,0.0,5.553262948989868
4781,46219,2137120441,0,0.0,5.688882112503052
4782,46229,2137860169,0,0.0,5.167158365249634
4783,46237,2140080121,0,0.0,5.592264890670776
4784,46261,2141005441,0,0.0,5.590429306030273
4785,46271,2141190529,0,0.0,5.5403454303741455
4786,46273,2141745841,0,0.0,5.474610328674316
4787,46279,2143782601,0,0.0,5.5690834522247314
4788,46301,2144338249,0,0.0,5.656275510787964
4789,46307,2144523481,0,0.0,5.49169397354126
4790,46309,2146190929,0,0.0,5.480082035064697
4791,46327,2147117569,0,0.0,5.548602819442749
4792,46337,2148229801,0,0.0,5.472958326339722
4793,46349,2148415201,0,0.0,5.105919599533081
4794,46351,2151197161,0,0.0,5.58139705657959
4795,46381,2152867201,0,0.0,5.631338357925415
4796,46399,2153980921,0,0.0,5.5806965827941895
4797,46411,2156580721,0,0.0,5.6059300899505615
4798,46439,2156766481,0,0.0,5.585382699966431
4799,46441,2157323809,0,0.0,5.713083982467651
4800,46447,2157695401,0,0.0,5.5655505657196045
4801,46451,2158252849,0,0.0,5.601633071899414
4802,46457,2159553841,0,0.0,5.599050760269165
4803,46471,2160111529,0,0.0,5.577378034591675
4804,46477,2161227121,0,0.0,5.1536078453063965
4805,46489,2162157001,0,0.0,5.65053915977478
4806,46499,2162901049,0,0.0,5.541464805603027
4807,46507,2163273121,0,0.0,5.625343561172485
4808,46511,2164389529,0,0.0,5.550631999969482
4809,46523,2166809401,0,0.0,5.5778586864471436
4810,46549,2167740481,0,0.0,5.6469621658325195
4811,46559,2168485489,0,0.0,5.758755683898926
4812,46567,2169044329,0,0.0,5.650425910949707
4813,46573,2170534921,0,0.0,5.213389158248901
4814,46589,2170721281,0,0.0,5.544731616973877
4815,46591,2171653201,0,0.0,5.556687831878662
4816,46601,2173331161,0,0.0,5.61284613609314
4817,46619,2174636689,0,0.0,5.872540473937988
4818,46633,2175196321,0,0.0,5.6678314208984375
4819,46639,2175569449,0,0.0,5.782647371292114
4820,46643,2176129201,0,0.0,5.718567132949829
4821,46649,2177435569,0,0.0,5.689004898071289
4822,46663,2178929041,0,0.0,5.118887901306152
4823,46679,2179115761,0,0.0,5.643684148788452
